PROPERTY_ID,TOWNSHIP,COUNTY,VALUE_AT_LAST_APPRAISAL
13042,24,Central,178.700000
13043,24,Central,93.400000
13044,24,Central,156.600000
13045,24,Central,163.700000
13046,24,Central,132.900000
13047,24,Central,204.600000
13048,24,Central,124.600000
13049,24,Central,70.900000
13050,24,Central,133.100000
13051,24,Central,146.200000
13052,24,Central,122.900000
13053,24,Central,126.000000
13054,24,Central,153.000000
13055,24,Central,136.900000
13056,24,Central,165.800000
13057,24,Central,120.800000
13058,24,Central,129.600000
13059,24,Central,121.900000
13060,24,Central,101.200000
13061,24,Central,128.400000
13062,24,Central,82.800000
13063,24,Central,156.200000
13441,25,Central,182.500000
13442,25,Central,136.100000
13443,25,Central,119.400000
13444,25,Central,180.300000
13445,25,Central,154.900000
13446,25,Central,160.300000
13447,25,Central,125.100000
13448,25,Central,168.500000
13449,25,Central,109.700000
13450,25,Central,145.800000
13451,25,Central,166.000000
13452,25,Central,218.000000
13453,25,Central,107.500000
13454,25,Central,97.800000
13455,25,Central,159.500000
13456,25,Central,145.900000
13457,25,Central,130.900000
13458,25,Central,137.600000
13459,25,Central,192.000000
13460,25,Central,155.500000
13461,25,Central,117.700000
13462,25,Central,216.300000
13463,25,Central,167.200000
13464,25,Central,159.200000
13465,25,Central,133.000000
13466,25,Central,123.300000
13467,25,Central,160.600000
13468,25,Central,133.100000
13469,25,Central,93.100000
13470,25,Central,162.600000
13471,25,Central,74.800000
13472,25,Central,124.500000
13473,25,Central,180.700000
13474,25,Central,98.000000
13475,25,Central,201.000000
13476,25,Central,111.100000
13477,25,Central,115.700000
13478,25,Central,153.600000
13479,25,Central,194.900000
13480,25,Central,135.600000
13481,25,Central,83.100000
13482,25,Central,150.800000
13483,25,Central,227.000000
13484,25,Central,123.000000
13485,25,Central,138.600000
13486,25,Central,168.000000
13487,25,Central,101.800000
13488,25,Central,112.500000
13489,25,Central,151.200000
13490,25,Central,153.900000
13491,25,Central,107.100000
13492,25,Central,131.200000
13493,25,Central,200.600000
13494,25,Central,133.800000
13495,25,Central,191.400000
13496,25,Central,190.500000
13497,25,Central,160.400000
13498,25,Central,70.800000
13499,25,Central,209.900000
13500,25,Central,197.000000
13501,25,Central,188.100000
13502,25,Central,166.400000
13503,25,Central,194.200000
13504,25,Central,199.200000
13505,25,Central,139.500000
13506,25,Central,179.900000
13507,25,Central,113.100000
13508,25,Central,151.700000
13509,25,Central,162.100000
13521,25,Central,214.000000
13522,25,Central,154.100000
13523,25,Central,194.200000
13524,25,Central,169.100000
13525,25,Central,109.100000
13526,25,Central,107.900000
13527,25,Central,49.500000
13528,25,Central,203.400000
13529,25,Central,94.500000
13530,25,Central,229.300000
13531,25,Central,170.000000
13532,25,Central,128.900000
13533,25,Central,152.900000
13534,25,Central,203.700000
13535,25,Central,124.700000
13536,25,Central,119.200000
13537,25,Central,165.300000
13538,25,Central,133.000000
13539,25,Central,209.900000
13540,25,Central,179.700000
13541,25,Central,119.100000
13542,25,Central,48.500000
13543,25,Central,146.200000
13544,25,Central,169.200000
13545,25,Central,229.100000
13546,25,Central,110.800000
13547,25,Central,147.700000
13548,25,Central,190.800000
13549,25,Central,109.800000
13550,25,Central,192.600000
13551,25,Central,128.500000
13552,25,Central,152.500000
13553,25,Central,137.900000
13554,25,Central,229.400000
13555,25,Central,140.100000
13556,25,Central,161.400000
13557,25,Central,141.300000
13558,25,Central,102.300000
13559,25,Central,144.400000
13560,25,Central,68.900000
13561,25,Central,164.600000
13562,25,Central,141.400000
13563,25,Central,116.500000
13564,25,Central,219.700000
13565,25,Central,209.500000
13566,25,Central,157.200000
13567,25,Central,173.200000
13568,25,Central,144.700000
13569,25,Central,120.300000
13570,25,Central,121.600000
13571,25,Central,72.500000
13572,25,Central,105.800000
13573,25,Central,198.800000
13574,25,Central,138.000000
13575,25,Central,133.500000
13576,25,Central,196.800000
13577,25,Central,245.800000
13578,25,Central,67.500000
13579,25,Central,141.300000
13580,25,Central,135.500000
13581,25,Central,158.200000
13582,25,Central,212.400000
13583,25,Central,136.700000
13584,25,Central,112.700000
13585,25,Central,123.500000
13586,25,Central,117.600000
13587,25,Central,166.400000
13588,25,Central,158.000000
13589,25,Central,123.700000
13590,25,Central,153.400000
13591,25,Central,185.500000
13592,25,Central,124.400000
13593,25,Central,135.300000
13594,25,Central,109.000000
13595,25,Central,209.000000
13596,25,Central,130.500000
13597,25,Central,82.200000
13598,25,Central,129.200000
13599,25,Central,141.700000
13601,25,Central,178.700000
13602,25,Central,144.500000
13603,25,Central,239.500000
13604,25,Central,128.900000
13605,25,Central,206.900000
13606,25,Central,121.900000
13607,25,Central,177.600000
13608,25,Central,183.300000
13609,25,Central,158.900000
13610,25,Central,96.700000
13611,25,Central,152.800000
13612,25,Central,220.500000
13613,25,Central,210.800000
13614,25,Central,183.000000
13615,25,Central,282.800000
13616,25,Central,186.300000
13617,25,Central,218.200000
13618,25,Central,88.600000
13619,25,Central,157.000000
13620,25,Central,145.900000
13621,25,Central,195.700000
13622,25,Central,179.800000
13623,25,Central,165.300000
13624,25,Central,152.000000
13625,25,Central,199.500000
13626,25,Central,172.200000
13627,25,Central,134.000000
13628,25,Central,119.200000
13629,25,Central,178.600000
13630,25,Central,175.800000
13631,25,Central,118.300000
13632,25,Central,128.000000
13633,25,Central,210.900000
13634,25,Central,172.700000
13635,25,Central,197.700000
13636,25,Central,140.400000
13637,25,Central,211.900000
13638,25,Central,182.700000
13639,25,Central,170.600000
13640,25,Central,181.700000
13641,25,Central,182.000000
13642,25,Central,116.600000
13643,25,Central,187.800000
13644,25,Central,144.600000
13645,25,Central,170.400000
13646,25,Central,102.900000
13647,25,Central,196.600000
13648,25,Central,219.900000
13649,25,Central,145.800000
13650,25,Central,151.200000
13651,25,Central,126.900000
13652,25,Central,256.000000
13653,25,Central,123.700000
13654,25,Central,170.300000
13655,25,Central,120.100000
13656,25,Central,191.000000
13657,25,Central,218.600000
13658,25,Central,97.400000
13659,25,Central,183.100000
13660,25,Central,164.800000
13661,25,Central,152.200000
13662,25,Central,120.600000
13663,25,Central,141.600000
13664,25,Central,142.100000
13665,25,Central,170.800000
13666,25,Central,136.300000
13667,25,Central,112.600000
13668,25,Central,104.300000
13669,25,Central,143.900000
13670,25,Central,205.800000
13671,25,Central,229.100000
13672,25,Central,168.000000
13673,25,Central,220.200000
13674,25,Central,183.500000
13675,25,Central,178.900000
13681,25,Central,100.100000
13682,25,Central,177.000000
13683,25,Central,123.800000
13684,25,Central,162.500000
13685,25,Central,102.600000
13686,25,Central,170.400000
13687,25,Central,143.300000
13688,25,Central,203.000000
13689,25,Central,95.300000
13690,25,Central,201.400000
13691,25,Central,188.300000
13692,25,Central,203.300000
13693,25,Central,146.000000
13694,25,Central,143.900000
13695,25,Central,124.900000
13696,25,Central,183.100000
13697,25,Central,107.800000
13698,25,Central,134.800000
13699,25,Central,207.000000
13700,25,Central,68.700000
13701,25,Central,116.300000
13702,25,Central,137.200000
13703,25,Central,179.900000
13704,25,Central,168.400000
13705,25,Central,137.500000
13706,25,Central,131.300000
13707,25,Central,167.000000
13708,25,Central,117.900000
13709,25,Central,85.300000
13710,25,Central,183.600000
13711,25,Central,158.700000
13712,25,Central,162.300000
13713,25,Central,157.300000
13714,25,Central,175.500000
13715,25,Central,222.500000
13716,25,Central,205.300000
13717,25,Central,107.600000
13718,25,Central,205.200000
13719,25,Central,154.500000
13720,25,Central,127.000000
13721,25,Central,124.500000
13722,25,Central,226.600000
14001,26,Central,100.400000
14002,26,Central,105.800000
14003,26,Central,137.400000
14004,26,Central,85.700000
14005,26,Central,177.900000
14006,26,Central,113.900000
14007,26,Central,100.800000
14008,26,Central,138.700000
14009,26,Central,115.900000
14010,26,Central,207.400000
14011,26,Central,168.000000
14012,26,Central,152.700000
14013,26,Central,140.300000
14014,26,Central,139.700000
14015,26,Central,186.300000
14016,26,Central,132.500000
14017,26,Central,177.600000
14018,26,Central,107.000000
14019,26,Central,135.300000
14020,26,Central,223.800000
14021,26,Central,102.700000
14022,26,Central,52.600000
14023,26,Central,214.000000
14024,26,Central,240.800000
14025,26,Central,109.700000
14026,26,Central,155.400000
14027,26,Central,110.000000
14028,26,Central,213.500000
14081,26,Central,173.600000
14082,26,Central,128.500000
14083,26,Central,164.800000
14084,26,Central,193.300000
14085,26,Central,144.300000
14086,26,Central,184.400000
14087,26,Central,131.900000
14088,26,Central,118.500000
14089,26,Central,126.200000
14090,26,Central,210.500000
14091,26,Central,86.000000
14092,26,Central,140.900000
14093,26,Central,86.900000
14094,26,Central,234.300000
14095,26,Central,126.300000
14096,26,Central,124.900000
14097,26,Central,159.700000
14098,26,Central,177.800000
14099,26,Central,159.200000
14100,26,Central,137.400000
14101,26,Central,109.300000
14102,26,Central,105.000000
14103,26,Central,213.300000
14104,26,Central,85.700000
14105,26,Central,201.700000
14106,26,Central,118.700000
14107,26,Central,191.800000
14108,26,Central,137.900000
14109,26,Central,168.800000
14110,26,Central,162.800000
14111,26,Central,101.400000
14112,26,Central,153.200000
14113,26,Central,169.900000
14114,26,Central,78.200000
14115,26,Central,151.000000
14116,26,Central,102.000000
14117,26,Central,126.800000
14118,26,Central,131.500000
14119,26,Central,110.900000
14120,26,Central,204.700000
14121,26,Central,128.200000
14122,26,Central,182.000000
14123,26,Central,122.800000
14124,26,Central,104.000000
14125,26,Central,118.000000
14126,26,Central,120.900000
14127,26,Central,176.400000
14128,26,Central,245.600000
14161,26,Central,64.400000
14162,26,Central,166.400000
14163,26,Central,106.600000
14164,26,Central,148.900000
14165,26,Central,125.400000
14166,26,Central,133.700000
14167,26,Central,122.800000
14168,26,Central,120.500000
14169,26,Central,144.500000
14170,26,Central,196.200000
14171,26,Central,73.300000
14172,26,Central,138.000000
14173,26,Central,117.700000
14174,26,Central,70.500000
14175,26,Central,163.000000
14176,26,Central,143.500000
14177,26,Central,125.400000
14178,26,Central,93.200000
14179,26,Central,144.700000
14180,26,Central,147.800000
14181,26,Central,184.400000
14182,26,Central,88.800000
14183,26,Central,148.100000
14184,26,Central,167.900000
14185,26,Central,120.800000
14186,26,Central,74.500000
14187,26,Central,145.900000
14188,26,Central,197.200000
14189,26,Central,125.700000
14190,26,Central,71.000000
14191,26,Central,146.000000
14192,26,Central,48.200000
14193,26,Central,174.000000
14194,26,Central,143.700000
14195,26,Central,198.600000
14196,26,Central,120.000000
14197,26,Central,141.500000
14198,26,Central,129.200000
14199,26,Central,169.000000
14200,26,Central,191.400000
14201,26,Central,104.700000
14202,26,Central,142.400000
14203,26,Central,105.200000
14204,26,Central,135.800000
14205,26,Central,153.100000
14206,26,Central,95.800000
14207,26,Central,160.400000
14208,26,Central,106.700000
14209,26,Central,139.900000
14210,26,Central,97.500000
14211,26,Central,190.400000
14212,26,Central,145.200000
14213,26,Central,154.100000
14214,26,Central,157.400000
14215,26,Central,89.800000
14216,26,Central,160.500000
14217,26,Central,132.600000
14218,26,Central,237.000000
14219,26,Central,228.100000
14220,26,Central,184.000000
14221,26,Central,137.100000
14222,26,Central,88.900000
14223,26,Central,139.600000
14224,26,Central,130.600000
14225,26,Central,218.300000
14226,26,Central,161.500000
14227,26,Central,41.500000
14228,26,Central,61.900000
14229,26,Central,164.200000
14230,26,Central,219.200000
14231,26,Central,172.100000
14232,26,Central,128.700000
14233,26,Central,154.900000
14234,26,Central,106.300000
14235,26,Central,156.400000
14241,26,Central,184.400000
14242,26,Central,111.600000
14243,26,Central,158.200000
14244,26,Central,75.200000
14245,26,Central,171.900000
14246,26,Central,126.300000
14247,26,Central,188.500000
14248,26,Central,173.900000
14249,26,Central,161.700000
14250,26,Central,131.000000
14251,26,Central,149.500000
14252,26,Central,167.100000
14253,26,Central,123.900000
14254,26,Central,158.300000
14255,26,Central,115.900000
14256,26,Central,201.300000
14257,26,Central,192.900000
14258,26,Central,62.300000
14259,26,Central,161.800000
14260,26,Central,129.900000
14261,26,Central,105.700000
14262,26,Central,150.300000
14263,26,Central,125.300000
14264,26,Central,163.100000
14265,26,Central,134.600000
14266,26,Central,138.500000
14267,26,Central,135.600000
14268,26,Central,109.700000
14269,26,Central,125.800000
14270,26,Central,90.500000
14271,26,Central,193.800000
14272,26,Central,137.800000
14273,26,Central,90.800000
14274,26,Central,148.500000
14275,26,Central,125.900000
14276,26,Central,81.200000
14277,26,Central,177.900000
14278,26,Central,86.200000
14279,26,Central,113.200000
14280,26,Central,181.800000
14281,26,Central,182.900000
14282,26,Central,132.200000
14283,26,Central,104.900000
14561,27,Central,213.800000
14562,27,Central,168.000000
14563,27,Central,158.100000
14564,27,Central,117.300000
14565,27,Central,118.200000
14566,27,Central,104.600000
14567,27,Central,192.900000
14568,27,Central,114.300000
14569,27,Central,145.800000
14570,27,Central,144.100000
14571,27,Central,83.400000
14572,27,Central,188.300000
14573,27,Central,152.700000
14574,27,Central,136.300000
14575,27,Central,176.900000
14576,27,Central,127.200000
14577,27,Central,125.300000
14578,27,Central,171.200000
14579,27,Central,168.400000
14580,27,Central,198.300000
14581,27,Central,163.200000
14582,27,Central,127.500000
14583,27,Central,137.100000
14584,27,Central,161.600000
14585,27,Central,128.900000
14586,27,Central,209.600000
14587,27,Central,130.200000
14588,27,Central,160.500000
14589,27,Central,239.500000
14590,27,Central,123.200000
14591,27,Central,197.500000
14592,27,Central,126.400000
14593,27,Central,118.300000
14594,27,Central,182.400000
14595,27,Central,228.200000
14596,27,Central,80.100000
14597,27,Central,157.100000
14598,27,Central,167.200000
14599,27,Central,164.700000
14600,27,Central,139.400000
14601,27,Central,154.300000
14602,27,Central,153.000000
14603,27,Central,61.000000
14604,27,Central,94.100000
14605,27,Central,166.800000
14606,27,Central,141.100000
14607,27,Central,149.800000
14608,27,Central,156.100000
14609,27,Central,202.800000
14610,27,Central,152.000000
14611,27,Central,139.400000
14612,27,Central,205.300000
14613,27,Central,143.500000
14614,27,Central,140.700000
14615,27,Central,79.900000
14616,27,Central,145.500000
14617,27,Central,113.100000
14618,27,Central,110.400000
14619,27,Central,223.600000
14620,27,Central,140.700000
14621,27,Central,96.200000
14622,27,Central,147.800000
14623,27,Central,89.000000
14624,27,Central,190.900000
14625,27,Central,94.300000
14626,27,Central,161.700000
14627,27,Central,158.600000
14628,27,Central,104.000000
14629,27,Central,109.400000
14641,27,Central,211.300000
14642,27,Central,203.000000
14643,27,Central,195.400000
14644,27,Central,188.900000
14645,27,Central,154.700000
14646,27,Central,111.700000
14647,27,Central,159.000000
14648,27,Central,49.000000
14649,27,Central,158.400000
14650,27,Central,175.600000
14651,27,Central,78.700000
14652,27,Central,147.700000
14653,27,Central,77.900000
14654,27,Central,201.500000
14655,27,Central,155.100000
14656,27,Central,185.600000
14657,27,Central,136.500000
14658,27,Central,158.500000
14659,27,Central,180.400000
14660,27,Central,118.600000
14661,27,Central,169.800000
14662,27,Central,179.800000
14663,27,Central,98.900000
14664,27,Central,186.400000
14665,27,Central,155.000000
14666,27,Central,165.500000
14667,27,Central,194.000000
14668,27,Central,134.300000
14669,27,Central,139.900000
14670,27,Central,91.900000
14671,27,Central,142.500000
14672,27,Central,164.200000
14673,27,Central,99.700000
14674,27,Central,189.100000
14675,27,Central,157.000000
14676,27,Central,167.600000
14677,27,Central,158.000000
14678,27,Central,168.100000
14679,27,Central,121.000000
14680,27,Central,157.000000
14681,27,Central,182.000000
14682,27,Central,148.100000
14683,27,Central,95.500000
14684,27,Central,180.100000
14685,27,Central,103.000000
14686,27,Central,161.400000
14687,27,Central,109.500000
14688,27,Central,134.700000
14689,27,Central,135.800000
14690,27,Central,172.300000
14691,27,Central,137.000000
14692,27,Central,110.600000
14693,27,Central,145.700000
14694,27,Central,60.000000
14695,27,Central,189.900000
14696,27,Central,191.900000
14697,27,Central,145.700000
14698,27,Central,132.800000
14699,27,Central,165.600000
14700,27,Central,133.400000
14701,27,Central,160.500000
14702,27,Central,74.000000
14703,27,Central,174.700000
14704,27,Central,190.000000
14705,27,Central,140.600000
14706,27,Central,205.500000
14707,27,Central,124.200000
14708,27,Central,128.100000
14709,27,Central,128.000000
14710,27,Central,200.300000
14711,27,Central,195.000000
14712,27,Central,132.900000
14713,27,Central,319.600000
14714,27,Central,172.800000
14715,27,Central,181.600000
14716,27,Central,202.100000
14721,27,Central,155.200000
14722,27,Central,120.300000
14723,27,Central,162.600000
14724,27,Central,171.400000
14725,27,Central,104.700000
14726,27,Central,135.700000
14727,27,Central,169.900000
14728,27,Central,146.900000
14729,27,Central,183.800000
14730,27,Central,200.400000
14731,27,Central,132.300000
14732,27,Central,104.900000
14733,27,Central,176.200000
14734,27,Central,169.300000
14735,27,Central,155.700000
14736,27,Central,119.800000
14737,27,Central,160.400000
14738,27,Central,133.400000
14739,27,Central,81.200000
14740,27,Central,217.800000
14741,27,Central,109.800000
14742,27,Central,252.700000
14743,27,Central,169.600000
14744,27,Central,130.100000
14745,27,Central,210.300000
14746,27,Central,180.800000
14747,27,Central,197.000000
14748,27,Central,187.500000
14749,27,Central,113.500000
14750,27,Central,146.000000
14751,27,Central,126.800000
14752,27,Central,160.500000
14753,27,Central,166.500000
14754,27,Central,124.500000
14755,27,Central,78.200000
14756,27,Central,101.700000
14757,27,Central,92.000000
14758,27,Central,258.700000
14759,27,Central,122.000000
14760,27,Central,228.300000
14761,27,Central,185.400000
14762,27,Central,227.500000
14763,27,Central,209.000000
14764,27,Central,167.700000
14765,27,Central,113.200000
14766,27,Central,139.900000
14767,27,Central,135.100000
14768,27,Central,199.200000
14769,27,Central,180.900000
14770,27,Central,200.900000
14771,27,Central,159.300000
14772,27,Central,127.900000
14773,27,Central,159.600000
14774,27,Central,141.000000
14775,27,Central,172.900000
14776,27,Central,137.900000
14777,27,Central,141.100000
14778,27,Central,159.200000
14779,27,Central,164.500000
14780,27,Central,115.500000
14781,27,Central,130.100000
14782,27,Central,115.600000
14783,27,Central,119.700000
14784,27,Central,92.200000
14785,27,Central,130.400000
14786,27,Central,86.900000
14787,27,Central,248.500000
14788,27,Central,177.900000
14789,27,Central,170.900000
14790,27,Central,210.400000
14791,27,Central,182.600000
14792,27,Central,258.100000
14793,27,Central,160.000000
14794,27,Central,162.900000
14795,27,Central,119.600000
14801,27,Central,157.800000
14802,27,Central,112.500000
14803,27,Central,133.900000
14804,27,Central,85.200000
14805,27,Central,147.100000
14806,27,Central,146.800000
14807,27,Central,111.500000
14808,27,Central,136.400000
14809,27,Central,139.900000
14810,27,Central,135.400000
14811,27,Central,131.700000
14812,27,Central,223.300000
14813,27,Central,181.500000
14814,27,Central,132.500000
14815,27,Central,181.800000
14816,27,Central,148.200000
14817,27,Central,142.400000
14818,27,Central,174.100000
14819,27,Central,202.500000
14820,27,Central,175.300000
14821,27,Central,116.100000
14822,27,Central,216.900000
14823,27,Central,109.900000
14824,27,Central,135.400000
14825,27,Central,139.000000
14826,27,Central,120.700000
14827,27,Central,154.600000
14828,27,Central,85.800000
14829,27,Central,173.700000
14830,27,Central,107.600000
14831,27,Central,116.200000
14832,27,Central,148.200000
14833,27,Central,159.000000
14834,27,Central,151.300000
14835,27,Central,178.500000
14836,27,Central,112.800000
14837,27,Central,136.400000
14838,27,Central,185.900000
14839,27,Central,233.100000
14840,27,Central,116.400000
14841,27,Central,200.400000
14842,27,Central,122.300000
14843,27,Central,136.700000
14844,27,Central,137.700000
14845,27,Central,189.000000
14846,27,Central,145.000000
14847,27,Central,192.700000
14848,27,Central,145.700000
14849,27,Central,234.100000
14850,27,Central,168.500000
14851,27,Central,67.100000
14852,27,Central,170.400000
14853,27,Central,76.400000
14854,27,Central,104.000000
14855,27,Central,226.400000
14856,27,Central,102.100000
14857,27,Central,160.600000
14858,27,Central,209.900000
14859,27,Central,179.300000
14860,27,Central,150.100000
14861,27,Central,137.900000
14862,27,Central,167.800000
14863,27,Central,177.600000
14864,27,Central,143.500000
14865,27,Central,92.200000
14866,27,Central,70.800000
14867,27,Central,153.600000
14868,27,Central,184.400000
14869,27,Central,172.200000
14870,27,Central,101.800000
14871,27,Central,95.100000
14872,27,Central,138.800000
14873,27,Central,140.600000
14881,27,Central,122.600000
14882,27,Central,161.100000
14883,27,Central,149.100000
14884,27,Central,115.900000
14885,27,Central,177.600000
14886,27,Central,93.000000
14887,27,Central,157.800000
14888,27,Central,192.600000
14889,27,Central,171.100000
14890,27,Central,151.200000
14891,27,Central,87.900000
14892,27,Central,134.700000
14893,27,Central,130.900000
14894,27,Central,167.000000
14895,27,Central,184.100000
14896,27,Central,138.100000
14897,27,Central,178.000000
14898,27,Central,125.600000
14899,27,Central,123.600000
14900,27,Central,74.100000
14901,27,Central,142.200000
14902,27,Central,167.400000
14903,27,Central,97.700000
14904,27,Central,196.400000
14905,27,Central,182.300000
14906,27,Central,111.000000
14907,27,Central,158.700000
14908,27,Central,169.300000
14909,27,Central,117.200000
22401,41,Western,161.200000
22402,41,Western,205.800000
22403,41,Western,181.500000
22404,41,Western,182.600000
22405,41,Western,199.300000
22406,41,Western,197.700000
22407,41,Western,181.000000
22408,41,Western,176.600000
22409,41,Western,144.300000
22410,41,Western,130.300000
22411,41,Western,150.300000
22412,41,Western,152.200000
22413,41,Western,182.200000
22414,41,Western,127.300000
22415,41,Western,117.700000
22416,41,Western,122.600000
22417,41,Western,195.600000
22418,41,Western,146.300000
22419,41,Western,193.800000
22420,41,Western,247.600000
22421,41,Western,182.100000
22422,41,Western,159.700000
22423,41,Western,125.000000
22424,41,Western,160.400000
22425,41,Western,182.800000
22426,41,Western,128.000000
22427,41,Western,165.000000
22428,41,Western,190.400000
22429,41,Western,117.800000
22430,41,Western,193.500000
22431,41,Western,202.600000
22481,41,Western,243.200000
22482,41,Western,163.300000
22483,41,Western,155.700000
22484,41,Western,162.400000
22485,41,Western,189.300000
22486,41,Western,175.200000
22487,41,Western,136.800000
22488,41,Western,185.900000
22489,41,Western,165.000000
22490,41,Western,157.000000
22491,41,Western,178.100000
22492,41,Western,190.600000
22493,41,Western,200.000000
22494,41,Western,195.300000
22495,41,Western,146.200000
22496,41,Western,188.100000
22497,41,Western,212.000000
22498,41,Western,196.700000
22499,41,Western,129.400000
22500,41,Western,164.700000
22501,41,Western,190.500000
22502,41,Western,222.000000
22503,41,Western,167.900000
22504,41,Western,224.500000
22505,41,Western,174.500000
22506,41,Western,190.600000
22507,41,Western,171.300000
22508,41,Western,166.500000
22509,41,Western,181.800000
22510,41,Western,169.000000
22511,41,Western,132.000000
22512,41,Western,237.900000
22513,41,Western,166.300000
22514,41,Western,228.000000
22515,41,Western,212.100000
22516,41,Western,199.600000
22517,41,Western,151.600000
22518,41,Western,225.000000
22519,41,Western,116.200000
22520,41,Western,199.600000
22521,41,Western,165.400000
22522,41,Western,180.400000
22523,41,Western,194.500000
22524,41,Western,162.600000
22525,41,Western,238.200000
22526,41,Western,185.300000
22527,41,Western,196.300000
22528,41,Western,177.000000
22529,41,Western,255.900000
22530,41,Western,202.400000
22531,41,Western,148.200000
22532,41,Western,169.700000
22561,41,Western,181.800000
22562,41,Western,257.000000
22563,41,Western,150.900000
22564,41,Western,180.700000
22565,41,Western,165.000000
22566,41,Western,166.600000
22567,41,Western,176.800000
22568,41,Western,177.300000
22569,41,Western,209.000000
22570,41,Western,209.500000
22571,41,Western,209.400000
22572,41,Western,178.100000
22573,41,Western,150.400000
22574,41,Western,196.400000
22575,41,Western,139.600000
22576,41,Western,183.900000
22577,41,Western,173.300000
22578,41,Western,174.100000
22579,41,Western,197.500000
22580,41,Western,173.400000
22961,42,Western,197.200000
22962,42,Western,190.000000
22963,42,Western,120.000000
22964,42,Western,181.000000
22965,42,Western,211.500000
22966,42,Western,233.900000
22967,42,Western,125.800000
22968,42,Western,147.700000
22969,42,Western,206.600000
22970,42,Western,168.900000
22971,42,Western,132.000000
22972,42,Western,168.700000
22973,42,Western,204.900000
22974,42,Western,174.400000
22975,42,Western,172.700000
22976,42,Western,179.200000
22977,42,Western,225.800000
22978,42,Western,174.600000
22979,42,Western,159.900000
22980,42,Western,209.800000
22981,42,Western,191.900000
22982,42,Western,191.000000
22983,42,Western,204.000000
22984,42,Western,192.500000
22985,42,Western,182.500000
22986,42,Western,161.000000
22987,42,Western,178.900000
22988,42,Western,191.400000
22989,42,Western,211.100000
22990,42,Western,175.800000
22991,42,Western,168.300000
22992,42,Western,231.400000
22993,42,Western,175.800000
22994,42,Western,198.100000
22995,42,Western,179.500000
22996,42,Western,216.600000
22997,42,Western,188.200000
22998,42,Western,96.800000
22999,42,Western,156.300000
23000,42,Western,217.000000
23001,42,Western,214.700000
23002,42,Western,176.400000
23003,42,Western,199.000000
23004,42,Western,158.400000
23005,42,Western,219.900000
23006,42,Western,184.800000
23007,42,Western,143.600000
23008,42,Western,184.600000
23009,42,Western,186.800000
23010,42,Western,205.300000
23011,42,Western,143.700000
23012,42,Western,185.000000
23013,42,Western,205.500000
23014,42,Western,170.000000
23015,42,Western,177.300000
23016,42,Western,236.000000
23017,42,Western,133.200000
23018,42,Western,152.900000
23019,42,Western,171.600000
23020,42,Western,98.100000
23021,42,Western,191.900000
23022,42,Western,199.200000
23023,42,Western,213.100000
23024,42,Western,192.800000
23025,42,Western,130.400000
23026,42,Western,174.500000
23027,42,Western,152.300000
23028,42,Western,131.700000
23029,42,Western,142.700000
23030,42,Western,239.300000
23031,42,Western,202.600000
23032,42,Western,211.000000
23033,42,Western,165.300000
23034,42,Western,169.400000
23035,42,Western,201.600000
23036,42,Western,210.500000
23037,42,Western,194.900000
23038,42,Western,182.400000
23039,42,Western,236.000000
23041,42,Western,194.600000
23042,42,Western,236.100000
23043,42,Western,139.300000
23044,42,Western,175.600000
23045,42,Western,211.300000
23046,42,Western,168.500000
23047,42,Western,158.300000
23048,42,Western,230.900000
23049,42,Western,168.700000
23050,42,Western,136.400000
23051,42,Western,153.200000
23052,42,Western,161.600000
23053,42,Western,149.600000
23054,42,Western,200.200000
23055,42,Western,139.800000
23056,42,Western,179.000000
23057,42,Western,148.500000
23058,42,Western,245.700000
23059,42,Western,128.100000
23060,42,Western,109.500000
23061,42,Western,230.700000
23062,42,Western,131.000000
23063,42,Western,187.100000
23064,42,Western,216.700000
23065,42,Western,180.000000
23066,42,Western,148.600000
23067,42,Western,214.600000
23068,42,Western,223.700000
23069,42,Western,167.400000
23070,42,Western,165.400000
23071,42,Western,211.200000
23072,42,Western,156.200000
23073,42,Western,155.700000
23074,42,Western,198.800000
23075,42,Western,193.600000
23121,42,Western,154.200000
23122,42,Western,143.100000
23123,42,Western,200.900000
23124,42,Western,109.100000
23125,42,Western,207.700000
23126,42,Western,215.600000
23127,42,Western,175.100000
23128,42,Western,178.900000
23129,42,Western,122.400000
23130,42,Western,195.100000
23131,42,Western,216.600000
23132,42,Western,169.200000
23133,42,Western,203.600000
23134,42,Western,135.400000
23135,42,Western,163.400000
23136,42,Western,256.100000
23137,42,Western,166.600000
23138,42,Western,176.400000
23139,42,Western,222.200000
23140,42,Western,202.800000
23141,42,Western,202.200000
23142,42,Western,227.300000
23143,42,Western,175.300000
23144,42,Western,194.300000
23145,42,Western,171.200000
23146,42,Western,220.000000
23147,42,Western,159.100000
23148,42,Western,122.100000
23149,42,Western,176.000000
23150,42,Western,165.100000
23151,42,Western,215.400000
23152,42,Western,231.500000
23153,42,Western,176.500000
23154,42,Western,171.500000
23155,42,Western,164.800000
23201,42,Western,167.000000
23202,42,Western,189.900000
23203,42,Western,181.000000
23204,42,Western,178.300000
23205,42,Western,167.300000
23206,42,Western,140.500000
23207,42,Western,155.400000
23208,42,Western,174.600000
23209,42,Western,182.400000
23210,42,Western,190.100000
23211,42,Western,184.400000
23212,42,Western,194.500000
23213,42,Western,151.800000
23214,42,Western,158.900000
23215,42,Western,146.800000
23216,42,Western,141.400000
23217,42,Western,115.400000
23218,42,Western,179.400000
